ci_skipped,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,TFC,is_doc,is_build,is_meta,is_media,is_src,is_merge,FRM,COM,CFT,classif,prev_com_res,proj_recent_skip,comm_recent_skip,same_committer,is_fix,day_week,CM,commit_hash
0,1,1,12,2.497288554,120,56,873,8,34.76662712,6,288,7.652488988,287,1,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,5,2.182828413,35bf28eb77344344bf53eeaee74f7522172f5efd
0,2,2,2,0.849751137,79,37,262.5,1,7.903298611,1,4313,74.44045276,2336.5,1,0,0,0,0,1,0,0,0,0,7,0,2,2,1,0,1,4.717729808,7f7e38c8a68eb59804e6da29e9ad67a22103189d
0,1,1,1,0,10,2,828,4,0.70275463,1,4312,75.89817134,2044,1,0,0,0,0,1,0,0,0,0,7,1,3,2,1,0,1,4.42809127,435de727b73c0fc9765cc3321778b54761e1664b
1,2,2,2,0.998635964,49,20,107,3,28.06914931,1,4311,76.21938575,2335,1,0,0,0,0,1,0,0,0,0,7,1,3,1,1,0,1,5.24382885,0f61011bb30b8f5ab78c72049e1b0b4d58061d55
1,1,1,1,0,1,1,268,1,34.61994213,1,4310,77.10522922,308,1,1,0,0,0,0,0,0,0,0,7,0,3,0,0,0,7,4.806969771,d130dcad81fa1eeacd126d203b451b5b6fc286bf
0,2,3,3,0.715720074,7,60,140.6666667,5,393.3379823,3,367,16.2279027,39.5,2,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,7,6.537783186,ddef9f9d1ecbf4c059d4f16231ad5d795374051e
0,3,8,12,2.654674744,351,82,653.5,18,149.8489419,9,4309,76.355571,1751.333333,2,0,0,0,0,0,0,0,0,0,7,1,3,1,0,0,7,5.362292735,e9a6a4bc83a9b835a6328a17acae3d861d2f3154
1,1,1,1,0,1,3,175,2,0.003518519,1,366,15.85007194,15,1,1,0,0,0,0,0,0,0,0,7,1,2,2,1,0,7,6.00105648,f19861f6fa66ccf65d9a03d06bf072ea022f1c2e
1,1,1,1,0,1,1,175,2,0.001354167,1,365,14.85007194,14,1,1,0,0,0,0,0,0,0,0,2,1,2,2,1,1,7,3.396351003,416b8d3a3071f03f54cc2ea8b7aeb8b077331a7b
1,1,1,1,0,99,27,103,2,6.045,1,364,13.85007194,13,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0,7,8.955433106,ee33a5074c8f49a1980ffb806fe849972d116c97
0,1,1,1,0,4,2,94,4,39.21418981,1,363,12.90536755,55,1,0,0,1,0,0,0,0,0,0,2,0,2,1,1,1,5,11.37711497,2ab4d9f613b985ffcd7467e5c92936ec745475b4
0,2,2,2,0.114675505,52,13,269.5,3,231.1830613,2,362,13.46158906,38.5,2,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1,12.31679211,989bbcff43d6521fab804b3e3d89a500cf08af0e
0,2,2,2,0.216396932,28,1,187,2,203.2117477,1,361,12.48539859,37.5,2,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,1,10.98479288,10d37b9fc5b8e4977fdb3d0277b2d7cff269e73d
1,1,1,1,0,6,3,217,2,28.17453704,1,4308,80.39864505,2041,1,0,0,0,0,1,0,0,0,0,7,1,3,3,1,0,1,6.687792611,f636a9ec3abed8ca462e2dc5777a4a9cd4a8ac38
1,1,1,1,0,13,6,443,1,36.48746528,1,4307,79.43205148,2040,1,0,0,0,0,1,0,0,0,0,7,0,3,3,1,0,1,6.687792611,9189e521403c66ff3fb7ba658128182e4986bdc4
0,2,2,2,0.860965256,87,1,229,2,49.18732639,2,4306,79.28538395,2332,1,0,0,0,0,1,0,0,0,0,7,1,3,3,1,0,1,5.724275844,1f35d9a9a7f93b95a7c9d0f53b38c0b0b7af9cf4
1,1,1,1,0,44,26,116,1,21.28113426,1,4305,78.61935925,2038,1,0,0,0,0,1,0,0,0,0,1,1,2,2,1,0,1,5.696762552,68c3fc7ce2f0581e6023f9f8a130c480335b32bf
1,1,1,1,0,1,1,417,2,0.156099537,1,4304,77.62106812,137,1,0,0,0,0,1,0,0,0,0,6,0,2,1,1,0,1,5.009702325,8539bbba249cfe8f016ac9c9d396ae8faa84ab33
0,2,2,2,0.963335546,49,0,181,1,42.7404919,2,4303,76.62114256,2330.5,1,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,1,5.46518575,b9d1cb85e4fcdf0d87896455d3edfa21cf2e1222
1,1,1,1,0,8,8,281,5,36.00342593,1,360,11.49565533,109,1,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,3.292708722,a38bb09337ad34b0203dffa2189f5a3f1903663c
0,2,2,2,0.085742683,93,0,100.5,3,51.83625,1,912,8.037080232,43,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,9.141179725,8b456594a5d0c3c1b9e008776fd8aaea08f67f36
0,2,4,4,0.649549985,114,1,176.5,2,313.4968547,3,4302,76.16139269,2329.5,1,0,0,0,0,1,0,0,0,0,7,1,1,1,1,0,1,5.450297603,c125ca493343e72510ccefbeb71c2bedc27e026e
1,1,1,1,0,1,1,645,6,42.93152778,1,4301,75.24773727,2035,1,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,1,5.356275915,1b4885a2e264934f0ba17c6b7fa5ccd9b14c7994
0,1,1,18,4.157854446,36,34,239.2777778,10,89.59123714,18,359,11.05804552,12,2,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,1,7.094554432,642402818736907a217f0a59e770f88c1383b296
0,2,5,5,1.745936532,847,0,404.2,5,8.191555556,1,4300,77.69666223,2328,1,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,7,3.876457071,60b68f28ef04a31b6a9b46072420e4f43338b401
0,3,5,6,1.916818602,75,16,553.6666667,21,118.6479225,6,4299,76.69666223,892.6666667,4,0,0,0,0,0,0,0,0,0,7,0,3,1,1,0,7,5.028970752,29cb9a225a1011277871efd1fc5f9983400a7b06
0,2,6,9,2.451812928,131,13,334.1111111,8,116.9104501,7,4298,75.69666223,2326.5,1,0,0,0,0,1,0,0,0,0,7,1,4,1,0,0,7,4.662736084,cd54c6119bd269d8a60c9deb9abf5aa4286e9ce8
1,1,1,1,0,1,1,120,14,138.0734722,1,358,10.21405667,108,1,1,0,0,0,0,0,0,0,0,2,1,4,1,0,1,7,4.510887515,2d34492bd6655335b4d67a1dc6214b2b6029187b
1,1,1,1,0,14,13,51,2,2.766111111,1,4297,79.66299713,2031,1,1,0,0,0,0,0,0,0,0,2,0,3,0,0,1,7,6.069942084,997a2ea54819b1174f0141ec41fa39ed0c210aff
0,1,1,10,2.673575331,28,14,872.5,10,9.963678241,2,287,10.23399595,286,1,0,0,0,0,0,0,0,0,0,7,1,3,1,0,0,5,2.182828413,17e9a521c2edc6b3108b8412c693a7468febe6e4
1,1,1,1,0,4,4,51,2,0.465578704,1,357,9.470655761,39,1,1,0,0,0,0,0,0,0,0,7,1,2,2,1,0,4,6.333192285,ea362a658c670fd00ce168a60055845cf4cd94c6
1,1,1,1,0,9,9,51,2,0.030706019,1,356,8.473422463,38,1,1,0,0,0,0,0,0,0,0,7,1,1,1,1,0,3,7.045321735,00c052aea0535a1235c3367e921180d297509875
1,1,1,1,0,19,15,47,1,23.44510417,1,355,7.473422463,37,1,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,3,6.275197881,e79dd425f02bce1332f16c730eabb2dfab07dea8
0,1,1,13,1.898993931,269,71,759.2307692,10,15.38116275,6,286,9.900842585,285,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,2.182828413,3bef95f318a60a0e2ff52500f7142cd1e9f1f390
0,1,1,1,0,1,1,1105,16,1.908923611,1,911,7.571966871,2,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,5.204316098,c24d105d33a5548a0393798141a868ced6371e51
0,1,1,1,0,2,1,112,6,36.48450231,1,354,6.654536171,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.093296785,8ebbf6b2db220c539b45bf4edc510b84f825f6d3
0,2,2,2,0.591672779,31,4,700,16,3.570011574,2,4296,94.26143375,1183.5,2,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,7,6.523397995,84a75cf450a991de858bd98786e5513f7a2bb541
0,3,5,5,1.516773841,62,49,351.8,16,17.60968056,5,4295,93.28420026,1661.666667,2,0,0,0,0,0,0,0,0,0,7,0,1,0,1,0,7,5.1672652,4288865869a80f060b727c1b298a2e1b3be5dbed
0,3,4,5,1.809242033,51,11,427.6,16,249.8168171,5,4294,93.31112113,1660.666667,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,7,6.089800448,055aa69d359ff9a161746f07bcb918ed172ff2c3
0,1,1,11,2.688043315,88,27,857.3636364,13,25.5743992,5,285,9.301679195,284,1,0,0,0,0,0,0,0,0,0,7,0,1,0,1,0,5,2.182828413,af79af368462eb1e83f06e26c8f9bf60602fe00a
0,1,1,11,1.768433591,99,29,882.3636364,9,10.54448864,4,284,9.318165023,283,1,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,2,2.182828413,0fa5e4b3bf3d9eb70d16b5bde10fade4528e6e0d
0,4,8,8,2.088855738,264,3,753,26,5.293896123,3,4293,99.58882502,1391,2,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,1,5.175429179,75e10a7aae5a873c784bab200aa5f32c9b325e4f
1,1,2,2,1,2,2,265,6,0.396846065,2,4292,99.10546344,2026,1,0,0,0,0,1,0,0,0,0,4,0,1,1,1,0,1,7.065851507,7b8fbc7995e33ba152fe2cc9081f06daf8b44cbe
0,3,4,8,2.225298892,124,53,491.125,15,13.38353299,4,4291,98.13114241,1742,2,0,0,0,0,0,0,0,0,0,7,0,1,1,1,0,1,5.937418119,e86081bc79917698fa48e3d4a8869f2e628de6b1
0,3,4,4,1.508382624,24,5,414.25,16,15.94856192,4,4290,97.775757,1657.666667,2,0,0,0,0,0,0,0,0,0,7,1,1,1,1,0,1,5.574318343,6c66e0e7da3f547b2fe16f78bcfc9c76fee32b9d
1,1,1,1,0,1,1,145,1,29.0119213,1,4289,97.66361598,2023,1,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,1,5.356275915,3a0459648d089e259da915c5c1eaeb44731bab2b
0,2,2,2,0.995727452,9,4,191.5,1,28.20478009,2,4288,98.41288368,2318.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7,5.289164146,8e46f76067196f5677ee88ec667daefedf611b4d
0,4,5,5,1.622916598,42,39,569.6,16,54.6805463,5,4287,97.60503753,1318.25,3,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,7,6.023420703,cd034f2ce26c005ceecaff44738c379e4e71606b
0,1,2,2,0.271389588,40,3,489.5,7,14.65373843,2,4286,96.60503753,2020,1,0,0,0,0,1,0,0,0,0,7,0,1,1,1,0,7,5.342749192,f4c0c1680661fa636e7e2cf27180695da213fcc0
0,2,2,2,0.999743186,49,4,126.5,2,6.496840278,1,4285,95.60509281,2316,1,0,0,0,0,1,0,0,0,0,7,0,1,1,1,0,7,4.668530622,9681974cc2d2fca7dc619b466e983119f42395e4
0,2,2,2,0.962900415,30,1,121,1,17.52750579,2,4284,94.60509281,2315,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,7,6.636847902,812eece0a480c9052d2f67ffb704a736fcda2e4d
0,2,3,3,1.507981653,34,3,171,2,33.56434028,3,4283,93.8568949,2314,1,0,0,0,0,1,0,0,0,0,7,0,1,1,1,0,7,6.355005775,d3ade72ce7c2b0776697851516b38606d0c204e8
0,1,1,1,0,4,2,889,14,6.898761574,1,4282,92.85716007,1540,1,0,0,0,0,1,0,0,0,0,7,1,2,2,1,0,7,5.675098411,316c1daabe6bd7ea184bf5570e53d2077df315ae
1,1,1,1,0,5,1,337,1,6.128865741,1,4281,93.93434791,305,1,0,0,0,0,1,0,1,1,0,2,0,1,1,1,1,7,6.529398302,ea7752a765df956ed9273a31f8577b9cb543b70f
0,3,11,18,3.293221832,526,137,356.4444444,7,33.15748907,10,4280,92.93569618,1729.333333,2,0,0,0,0,0,0,0,0,0,7,0,1,1,1,0,7,5.616364926,b42dde41ee3f03fda4e3039008e71b8290063efa
0,2,2,4,1.928808501,81,11,488.75,25,180.2663223,4,4279,91.9365259,1777,1,0,0,0,0,1,0,0,0,1,7,0,1,1,1,0,7,5.349385748,65d934d4eeb731ceba9c965e58b0d8f725d3215f
0,2,5,6,2.046452929,270,3,200,9,236.3240992,3,4278,91.45351769,2311.5,1,0,0,0,0,1,0,0,0,0,7,1,1,1,1,0,7,6.483965375,629b2c4a449de4b4927973da595d3fe273693299
1,1,1,1,0,1,1,395,13,6.011643519,1,4277,90.95768247,2013,1,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,7,5.439471197,f7b931eb81c7904ddc08140503b8abf2f7f0659f
0,3,8,14,3.195914306,306,17,383.9285714,20,443.4358292,11,4276,90.30438428,1734.333333,2,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,7,6.128503289,08f35ebf15193c4f136b3a88e966aef88ac7b287
0,2,3,3,1.266530409,114,34,119.3333333,1,24.94498071,2,4275,90.34806822,2309,2,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,7,5.21562542,417e17c05c9cba240bad0d0b5c322370f7b79215
0,4,8,18,3.400260939,222,164,203.4444444,16,89.46508359,6,4274,89.88761748,1312.75,4,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,7,4.668530622,7552f406f94bb6911a0618acdfcfa628c5c40fc5
0,1,1,8,1.534823184,94,31,930.625,10,10.21633681,4,283,9.2496756,282,1,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,5,2.182828413,874481a16937b212b5fd5b7f31a19d57e2fbde1d
0,1,1,2,1,4,4,1062,19,8.041631944,2,910,8.346109334,1,1,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,4,5.840732266,cc1bbf4ee95d7a31c93a7fc3f341e0def2cfd9b1
0,1,1,4,1.800680824,18,13,780.5,6,256.5249045,3,282,10.11638797,281,1,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,2,2.182828413,04dbe44309df8f2b22615cb188bbabd3f6f9c8c9
0,2,2,2,0.936667382,11,6,348.5,3,14.21381366,2,4273,94.56986255,2307,1,0,0,0,0,1,0,0,0,0,7,1,3,3,1,0,1,5.218767497,993124c829ba452a55c785cb36ceffe5806b3121
1,1,1,1,0,1,1,395,13,351.2346181,1,4272,94.61156484,2008,1,0,0,0,0,1,0,0,0,0,7,0,2,2,1,0,1,5.439471197,2b7a97526866115a3d9e61a4fe8702e09496eea7
0,2,2,2,0.994693795,68,2,93.5,2,108.8557523,2,4271,93.61213491,2305.5,1,0,0,0,0,1,0,0,0,0,7,1,2,2,1,0,1,4.668530622,af6c02a8558d629530d328e1e927c3ad93ff1a7a
1,2,3,4,1.315966997,17,4,451.25,3,499.4851476,4,4270,92.63472612,1154.5,3,0,0,0,0,0,0,0,0,0,7,1,1,1,1,0,1,4.823299158,3db1e32d5b5c77fa50464aeea95ace0881f1ffa2
1,1,1,1,0,1,1,337,1,364.2441782,1,4269,92.80714725,302,1,0,0,0,0,1,0,1,1,0,2,0,0,0,1,1,1,6.019193416,8fbb644bbb1b3f3abf4a0d3ccb708475df792c18
0,3,3,6,2.183186324,34,25,286.8333333,27,178.6790258,6,4268,91.81064645,2048.666667,1,0,0,0,0,1,0,0,0,0,7,0,1,1,1,0,1,5.790110937,b4e51716251f09347fe8a7106ff2a994208d0b33
