ci_skipped,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,TFC,is_doc,is_build,is_meta,is_media,is_src,is_merge,FRM,COM,CFT,classif,prev_com_res,proj_recent_skip,comm_recent_skip,same_committer,is_fix,day_week,CM,commit_hash
0,1,1,1,0,4,2,231,1,0.45849537,1,236,17.02821145,7,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,7,3.87224888,fb8f0c031487aeb86b8821c46e98d0958cd3cc3c
0,1,1,3,1.424657434,113,29,78.33333333,1,0.16681713,1,235,16.03366933,6,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,6,4.042524088,04f12659091a4b094a23c94a6c234714bdf7e11f
0,2,2,2,0.650022422,1,5,136.5,2,9.490381944,2,234,15.03985573,74.5,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,6,3.837462209,8451e1fe4143e9411915d613347a3af519a30ba3
0,2,4,4,1.191890888,247,218,98,2,0.207798032,2,233,14.03985573,23.5,2,0,0,0,0,0,0,0,0,0,7,0,2,1,1,0,6,3.793914942,a191bb397a8e7da547b6a7d3543a5364e05f1673
0,1,2,2,0.582776199,251,0,0,1,148.8919097,1,232,13.0475806,4,2,0,0,0,0,0,0,0,0,0,7,0,3,1,1,0,5,3.65245818,a3c77261319fc221751379de2135708aabf21153
0,1,1,1,0,1,1,143,2,18.42362269,1,231,12.05407411,41,1,0,0,0,0,0,0,0,0,0,7,0,3,1,1,0,5,4.318826005,5a4ba70e7d8dddfce2017b4581a21570e65cd904
0,1,1,1,0,20,6,920,1,18.41393519,1,230,11.05407411,52,1,0,0,0,0,1,0,0,0,0,7,1,3,1,0,0,5,5.291781079,7927e4a1f72b0317f0f32b508ce67509433067d7
1,3,3,3,1.521928095,5,5,102.6666667,2,4.63E-05,1,52,5.177743378,32.66666667,1,0,0,0,0,0,0,0,0,0,7,1,3,2,1,0,1,2.347775051,c2a772c3ff22eda21f9f614febe9b0d33a3a7fd4
1,3,3,3,1.521928095,5,5,102.6666667,2,31.17021991,1,51,4.177743378,31.66666667,1,0,0,0,0,0,0,0,0,0,7,1,3,1,1,0,1,1.873887883,b77b1c026cb6255fc36f1eba7285c50270d09d4d
1,1,1,1,0,0,1,1,2,0.000983796,1,50,3.177743378,40,1,1,0,0,0,0,0,0,0,0,7,0,3,0,0,0,1,1.973385546,935b015d91c256a078081ddda03ec5ed53f8b2ef
0,1,1,1,0,1,0,0,2,31.16858796,1,229,12.89189342,105,1,1,0,0,0,0,0,0,0,0,7,0,3,1,1,0,1,2.590442388,79a688478f71e9c13c076f6eaef0cccae7bdaebf
0,1,2,2,0.911342376,33,16,1047.5,1,31.16902778,1,228,11.89189342,51,1,0,0,0,0,1,0,0,0,0,2,1,3,1,0,1,1,4.777541651,e07b1a083c0e0be0fbd440a5082eb493929789b7
1,3,3,3,1.521928095,5,5,102.6666667,2,4.63E-05,1,49,5.521978022,30.33333333,1,0,0,0,0,0,0,0,0,0,7,1,2,2,1,0,4,2.347775051,62be0e5e2f3544198ce03b71f72007ec3241fe86
1,3,3,3,1.521928095,5,5,102.6666667,2,86.87560185,1,48,4.521978022,29.33333333,1,0,0,0,0,0,0,0,0,0,7,1,1,1,1,0,4,1.873887883,bd0a87a7fcaf964ac11111fc6843917baa8772bb
1,1,1,1,0,0,1,1,2,0.000648148,1,47,3.521978022,37,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,1.973385546,8bfc19ea0d877bec3a72932262553a9aebcf000c
0,1,1,1,0,1,0,0,2,86.87508102,1,227,16.10195025,104,1,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,4,2.590442388,2a0ff73cf8107d59c4eb3338f281c27ceb835e05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,4,3.625678824,c2291c3e14677881f291f78a265b4cf4591f360f
0,1,2,2,0.41381685,11,1,1042.5,1,78.96884259,1,226,15.10195025,50,1,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,4,5.407305609,99a6d3b2e69683360e84bd56f0c8d46cc49dcc1c
0,1,1,1,0,1,1,110,1,45.20668981,1,225,25.0732795,10,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,5,4.186319047,a67b8a0f26391c86d0896c0cd3c15cf429b474ed
0,1,2,2,1,37,5,650.5,1,15.05394676,1,224,39.68409091,49,1,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,4,5.638354669,7efe000b3e861c9d22d6f3793f7d10d25e310664
0,1,2,2,0.994030211,22,0,639.5,1,0.051678241,1,223,68.87698413,48,1,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,3,5.638354669,700a8c735628cc28de4914aed0121b44c597319f
0,1,2,2,0.979868757,24,0,627.5,1,0.020486111,1,222,67.87698413,47,1,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,3,5.638354669,e4f93a4adf27aa514b7aa7ad713063bee0816a85
0,1,1,1,0,16,16,157,1,19.84486111,1,221,66.87698413,40,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,3,3.139748532,0bc7bf1ae6b6996189dcb9a1709e4e5806e3fc2b
0,3,14,162,6.762787383,2,41753,260.0123457,3,8.471431041,5,220,65.87698413,52.66666667,8,0,0,0,0,0,0,0,0,0,6,0,2,0,1,0,3,5.638354669,cf1286fa097fef7d8677ded8b872b6020b2eddaa
0,1,2,20,3.936472192,113,149,273.4,1,18.03296759,6,219,64.87698413,46,1,0,0,0,0,1,0,0,0,0,7,0,3,0,0,0,2,5.638354669,056845bfa98968c5c33d051474c225da2bd0d412
0,1,1,1,0,1,2,331,2,4.315115741,1,4,2.333333333,3,1,1,0,0,0,0,0,0,0,0,7,0,4,1,1,0,7,3.972252414,6f857e5893f592ef3b267ff898e8e84195b715d9
0,1,1,1,0,2,2,331,2,1.517060185,1,3,1.4,2,1,1,0,0,0,0,0,0,0,0,2,1,4,1,0,1,3,4.013032252,dfbd0bb3e323822731cd2f1c6c0104d79db406bb
1,1,6,73,4.928531372,10561,127,122.9863014,2,0.549843037,1,46,37.5,8,5,0,0,0,0,0,0,0,0,0,6,1,3,3,1,0,2,2.964800904,aa295d3ef1f61961bcce8d6d2054c961d48d903f
1,3,3,3,1.521928095,5,5,102.6666667,2,4.63E-05,1,45,36.5,28,1,0,0,0,0,0,0,0,0,0,7,1,2,2,1,0,2,2.347775051,796b3231c499b3c780ce993562359d38d7557585
