ci_skipped,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,TFC,is_doc,is_build,is_meta,is_media,is_src,is_merge,FRM,COM,CFT,classif,prev_com_res,proj_recent_skip,comm_recent_skip,same_committer,is_fix,day_week,CM,commit_hash
1,1,1,1,0,3,4,105,2,7.038287037,1,234,21.74636769,101,1,1,0,0,0,0,0,0,0,0,7,0,1,1,1,0,4,2.958386827,67d4127caa63a30f877c19098ac86c9d52c3b853
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,2,1,0,2,3.507692972,8bd09069675be01e7ac5f74e3550348b3c6c9850
0,1,2,2,0.543564443,12,4,257.5,1,17.78392361,2,233,22.26018062,144,2,0,0,0,0,0,0,0,0,0,2,0,2,2,1,1,2,4.091827366,81631eb3b31476545cffa46996929e4e88b62f96
1,1,1,1,0,2,2,105,2,7.960439815,1,232,26.75005838,100,1,1,0,0,0,0,0,0,0,0,7,0,2,2,1,0,4,2.958386827,c6749740998ba21881de11820856b87c8e44b63a
0,1,1,1,0,81,84,348,1,3.951597222,1,231,28.25280352,143,1,0,0,0,0,1,0,0,0,0,2,0,2,2,1,1,2,4.553925486,ac7eb65c4517b6909746b5530e45703bedf574d7
0,1,1,3,1.338128038,12,16,186,2,9.531358025,3,230,35.94683187,142,1,0,0,0,0,1,0,0,0,0,7,1,2,2,1,0,5,4.88497808,44c3bf9a99b9b8d99c85f6163ebcc463ee9bb588
1,1,1,1,0,2,2,105,2,0.002199074,1,229,38.39983325,99,1,1,0,0,0,0,0,0,0,0,7,1,1,1,1,0,3,2.958386827,ab82acaf2d40f444a005f8a8e6f2268cc3c759c3
1,1,1,1,0,8,0,97,2,0.004444444,1,228,37.39983325,98,1,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,3,2.958386827,64af6355b2ca2f506ea53d9b5ea5392c66d72200
0,1,2,4,1.619732936,32,6,39.5,1,1.161177662,1,227,36.39983325,141,3,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,3,4.818212384,fbab3c1df8537cbdc01575fd76062d527edc7ad4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,3,3.507692972,7f1f749f9f49d1437a80f8ecb54b98459bfaf0d1
1,1,1,1,0,15,0,82,2,10.85289352,1,226,35.39983325,97,1,1,0,0,0,0,0,0,0,0,7,0,1,1,1,0,3,2.958386827,271469ab4b45709247d9293d7e49f1ef6b826b11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,1,0,3,3.345992894,0049f61cd65fe8da10c28a2b741a23eb4671da87
0,1,4,5,1.995474489,16,16,127.2,2,49.56735417,4,225,34.48695672,140,1,0,0,0,0,1,0,0,0,0,5,0,1,1,1,0,7,9.878951391,f44730b9a3cc7b6cf58ba53f30302d4c8dea7fd4
0,1,1,15,3.807354922,350,0,0,0,0,0,224,41.00824352,139,2,0,0,0,0,0,0,0,0,0,7,0,1,1,1,0,6,4.183306314,d31c39d3efbdb1d6d7788a8a473291cfec946ceb
0,1,1,1,0,1,1,282,3,8.10E-05,1,223,40.55462827,96,1,0,0,0,0,0,0,0,0,0,7,0,1,1,1,0,5,2.409080683,9ab49e922787e59f04bd7d5915f7ce81482f2c38
0,1,1,1,0,1,1,282,3,0.00125,1,222,39.55462827,95,1,0,0,0,0,0,0,0,0,0,7,1,1,1,1,0,5,2.250691912,19198bbfdf841813369c00fa48ff1399bf2c7740
1,1,1,1,0,1,1,282,3,0.003530093,1,221,38.55462827,94,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,5,5.338072769,433fc8d99ad2a38f886d67cc165c55bc8eca867c
0,1,1,1,0,1,1,282,3,0.003055556,1,220,37.55462827,93,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,5,2.250691912,8efa2696b4cf081376a16b814e2a414b321faabd
0,1,1,1,0,1,1,282,3,0.036469907,1,219,36.55462827,92,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,5,4.10892513,dbe3844b456460ea1a9740e527b5ef0ec80d4316
0,1,6,10,1.893866903,211,124,212.2,3,29.35510648,4,218,35.55462827,138,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,5,4.532087442,5d39e32914f54fd9c5a74bc44fd994ee78bde056
0,1,1,1,0,1,1,282,3,3.47E-05,1,217,34.55462827,91,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,5,2.409080683,855b38be8cddce66f95315430e4b70a7705a1e66
0,1,1,1,0,2,3,283,3,0.268055556,1,216,33.55462827,90,1,0,0,0,0,0,0,0,0,0,7,0,1,1,1,0,5,2.250691912,4c1ef79e18f4694a2961353763ff28f32c427136
0,2,2,2,0.684038436,4,7,225,3,0.051342593,1,215,33.55462827,113,2,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,5,5.125524962,a0e972ba28ed10e9af729569ff4543166fb60f3e
